nonce,t,rt_price_mean,da_price_mean,soc_frac_mean,desired_sum_mw,final_sum_mw,desired_minus_final_mw,value_lost,repair_engaged,min_line_headroom_frac,costate_mean,cum_profit
41,71,66.36035848832219,61.624276750884334,0.27435028589622534,511.75610857752713,161.6692791729936,350.08682940453355,1078.1470814405038,1,-3.704846663437862e-16,49.30008717320972,94341.47355633616
41,72,71.64563100838292,59.36130573732673,0.24934371950623202,496.5049271101683,113.8126974739564,382.6922296362119,1862.9376839603574,1,0.0,48.145594892235195,97102.94328211407
41,73,39.24826179739107,57.4270203328208,0.2281143999011554,-437.9857556428411,-219.2026175528117,-218.78313809002944,92.98375236661013,1,0.0,45.82465627171236,99397.6957082546
41,74,51.74317371491151,55.06064954312925,0.2615733316046477,407.55409738667555,46.02439967180331,361.5296977148722,367.1208965956539,1,-3.612331842162897e-16,44.93633084912968,97457.29508567882
41,75,49.71205116914824,53.554819999627775,0.25496852551911997,343.76219438379746,215.6875253839461,128.07466899985135,66.10344536981574,1,0.0,44.09434884581251,98390.59178658365
41,76,56.71940571129144,50.74471258793833,0.22521643517819304,463.3570236837611,2.922643899744312,460.4343797840168,1101.4512217299089,1,0.0,43.119532429056385,101686.661075205
41,77,54.793900269277685,49.41413875524459,0.22202282893199426,511.75610857752713,29.333236430177116,482.42287214735,1102.3916848497865,1,0.0,42.31273868051322,102141.0075189379
41,78,44.10931579398712,48.2653366385826,0.21677609564734102,146.77446503101604,146.77446503101604,0.0,0.0,0,0.46910960815113106,41.604049366397405,102720.08905487096
41,79,41.68582781855605,46.77035670997488,0.19170413841049894,27.504018915100808,20.96851500715118,6.535503907949629,-0.06338228870117746,0,0.027507407640883302,40.817093019822195,104492.12824912257
41,80,38.47855683612489,45.82348670899588,0.18908395073946935,-171.11809359480853,-122.19119837801271,-48.92689521679581,6.607760049133503,1,0.0,39.847585338673774,104865.05442451024
41,81,53.13086947978803,44.85130275295207,0.20215801145170978,393.322985024931,168.2681733362837,225.05481168864728,304.9923160516955,1,-7.021468068787198e-16,39.36713639183559,103898.17027375466
41,82,39.80467440880799,43.50883570377228,0.17554956213851886,5.897262168138688,5.897262168138688,0.0,0.0,0,0.15,38.7975920525121,106558.12800937347
41,83,43.20427480679393,42.49245094041133,0.17354503911220304,220.2295947421476,7.939968366395952,212.28962637575165,149.90232392021971,1,-2.0609142651903426e-16,38.46923074250551,107004.63511366928
41,84,43.68324471214638,41.287552107795435,0.17140625118976632,292.34132986026134,20.29033904091658,272.05099081934475,224.84451867089228,1,0.0,38.226663100783,107647.76551203942
41,85,44.63132406999826,40.423370668749065,0.16901953224641114,311.0974687380049,150.96418174192698,160.13328699607794,51.91069962087022,1,-1.5127666970789587e-16,38.09433104414701,108233.02796052826
41,86,49.93306051476664,40.294505067892274,0.1408687574873696,273.91087635646824,77.93366941076401,195.9772069457042,91.90889381624947,1,0.0,37.98088726935618,110126.91327365214
41,87,36.858079689664635,40.43922069268471,0.12625400038818055,-297.3815272960227,-203.35582618175923,-94.02570111426346,16.234929294414542,1,0.0,37.31924958578948,111994.00958956497
41,88,51.90963624225549,40.060880899842594,0.1512102144684981,414.8438954251621,111.8409928864186,303.00290253874346,536.3497700271164,1,0.0,37.17013424313619,110448.4187927971
41,89,34.33646252908433,39.54649885952228,0.13176316834487994,-221.4253606793718,-59.90768020339751,-161.5176804759743,25.93042517815229,1,-1.7235078183670757e-16,36.85497550698186,112495.8063473684
41,90,50.50659773048294,39.50009735549001,0.1425115034224353,448.7287760299632,162.61936370281572,286.10941232714754,685.0723168671593,1,-3.704846663437862e-16,37.10970684139672,112209.42152397937
41,91,39.56049849699168,39.5773089013304,0.11421421259372144,164.89717055176007,177.15359256228618,-12.256422010526109,4.259043214589838,1,0.0,36.91531205398662,114440.31255709281
41,92,38.56405054376799,39.7415477741929,0.08713131509857924,-89.73387644956924,-29.494044671612816,-60.239831777956425,4.035258993219031,1,3.612331842162897e-16,36.38618593930179,116301.81322981029
41,93,36.939140768653246,39.76117902619609,0.08679642872008211,112.93243469133591,17.8478112080966,95.08462348323931,61.39171375233582,1,-3.612331842162897e-16,34.235505081959566,116556.02911297246
41,94,46.53982868913114,40.00575075463759,0.08353315468467687,373.93827337308767,33.34956825740911,340.5887051156786,1248.75540669177,1,-1.7553670171967996e-16,24.756310739544272,116944.35180095822
41,95,45.574243909758174,40.97970686342758,0.07725236166010321,470.3123866450933,214.20997001622968,256.1024166288636,2513.5497256075955,1,-7.021468068787198e-16,0.0,117426.18948707632
26,0,50.73758558792072,51.27007984218712,0.5,6.656214501036249,34.191174703928,-27.53496020289175,8.69334707786038,0,0.0,51.36140054313241,0.0
26,1,61.54991442972049,51.610728524152194,0.4939744267632653,542.2840952450389,163.88884568058637,378.3952495644525,594.0066473844927,1,0.0,51.493661890151316,757.9974421828022
26,2,52.070199805818845,50.74648318128244,0.47008362958196537,-24.838284685449487,14.400229011785406,-39.23851369723489,0.5253571606008336,1,0.0,51.61532044247675,3290.5746585099805
26,3,54.066327034663644,49.900250560869665,0.46338924689221983,49.668961734043634,49.08536433672362,0.5835973973200126,18.491838955058483,1,-1.7795097205145163e-16,51.86339968690754,3714.7555676729307
26,4,41.632756033782265,49.581497992800976,0.4494763301689286,-540.8940516060597,-293.88499146649644,-247.0090601395633,264.2913525469048,1,-2.2096129218104597e-16,51.781242172274844,5010.16199753143
26,5,53.73676556005596,48.986623061675786,0.48869515832095767,178.8374149679914,35.319489857410645,143.51792511058076,35.534115854330594,1,0.0,52.130930316618596,2105.119418085787
26,6,48.7789068323967,49.31718771509083,0.4834446707211361,-227.8419527151916,-222.9952616918718,-4.846691023319806,2.184250314894598,1,1.4941929812861032e-16,52.18463295638544,2657.114283647726
26,7,53.0494087523801,49.275894935477034,0.5072645297899505,156.04760382447063,13.361798251429875,142.68580557304074,41.52546101988992,1,-3.0975050965784806e-16,50.415666249873425,529.4329079861077
26,8,74.32426507142777,48.59046657678887,0.4988091108231615,-194.44377586982645,-165.51945990606296,-28.92431596376349,312.22216861594643,1,0.0,50.62699254150378,1256.1612001390179
26,9,58.118373047607975,48.31697651494476,0.5230704740366441,312.71163415441504,118.8094285394985,193.90220561491654,154.06469675063272,1,-2.2096129218104597e-16,51.380921319808046,2420.900090100273
26,10,50.95650147124941,48.22074318714873,0.49764441624622807,-285.3093889492635,-37.303081135731055,-248.00630781353246,161.05962411509245,1,0.0,52.03957232760068,4686.190336054378
26,11,55.56702195487311,48.571987991787886,0.5033145427413058,284.568781261335,151.0229652170933,133.54581604424172,27.875103647849755,1,0.0,52.90826969805711,4850.912097573342
26,12,60.63047507957534,48.264819468017244,0.48489421717716163,-118.27476177900803,-99.28617917788449,-18.98858260112354,33.982782179751666,1,0.0,53.4829548702995,7288.841819364027
26,13,42.51107149262302,48.61708544383218,0.49950611781882176,-533.8332311021938,-108.4155656862343,-425.41766541595956,851.5921366730036,1,-2.2096129218104597e-16,54.20650019218749,8244.224995977662
26,14,44.81929021633026,49.085975736623524,0.5121832011621017,-540.825826754527,-98.46297562970288,-442.36285112482415,641.8043078787159,1,0.0,55.062271354504915,7308.6409198507445
26,15,44.021701856132,49.555727321731894,0.5263641057999651,-548.5933544978699,-97.94389838149118,-450.6494561163787,889.9847769223852,1,0.0,55.89738384919666,6450.68427106293
26,16,50.499908488947014,49.47300735360314,0.5410713094789863,-353.53671495919974,-166.6416623574221,-186.89505260177765,46.300428068396286,1,0.0,56.66418160747922,5558.214014153851
26,17,46.23039990859689,50.59705437939266,0.5650945398005743,-496.31519627141387,-69.15933226638583,-427.15586400502804,812.4111357700458,1,0.0,57.90447466685845,3770.7881399013368
26,18,47.17872770927046,51.0877975268143,0.574085240193331,-462.05532990298275,-183.4609175787584,-278.5944123242243,509.6653252044489,1,0.0,58.707685061122994,3237.402885936276
26,19,55.80251811326021,51.831891090262104,0.5981308688289585,-351.7492669199002,-64.3687663910151,-287.38050052888514,304.25092780403793,1,-2.2096129218104597e-16,60.23281896610026,1537.6198232345228
26,20,55.893210684244764,52.34739179922235,0.6050720551099816,-325.5030451747501,-231.84651910846168,-93.65652606628845,43.91589387549902,1,0.0,60.847129348845876,1171.074167975589
26,21,65.53192975843818,53.31879282822685,0.6332627531089455,-237.40998888256158,-168.81632436943954,-68.59366451312204,28.831479240659974,1,1.6171894687632024e-16,62.17302463578096,-1645.3625880108455
26,22,56.41306011532511,54.60565365223205,0.6509172523771956,-403.654764668129,-4.575957846557426,-399.0788068215716,525.4461037318251,1,-2.086543331000607e-16,63.62435312321003,-3055.2366146794698
26,23,61.67094265640753,56.30443813666375,0.6516157629697256,-176.76484182629588,-30.731625819306736,-146.03321600698914,95.51145963722956,1,0.0,65.14880085818734,-2843.5800315511506
26,24,70.56893317214045,58.15547280348179,0.6568188775139687,-256.41382927032726,-141.8453861304958,-114.56844313983146,63.520981287714676,1,0.0,66.47846320912365,-3130.937078491931
26,25,62.57020965568328,59.16115598149575,0.6706075318445077,-202.5255591347884,-85.4396076220775,-117.0859515127109,94.09115315019153,1,-2.086543331000607e-16,67.70695675825345,-4224.4298604098085
26,26,67.75074304669907,61.53053904895222,0.6836883818603733,-122.75750879314617,-73.82023875585116,-48.93727003729501,305.252620121988,1,-1.7570382928922846e-16,68.96496656032086,-5046.131918994995
26,27,70.50564442263354,62.46834434440082,0.6902750389278541,-31.756811952554223,-66.99873945360567,35.24192750105144,51.007059689291054,1,0.0,70.2940144943731,-5406.20073098133
26,28,50.19930936755863,63.52401930384176,0.6982453821833211,-559.4330187687849,-101.74417125676338,-457.68884751202154,1923.4453138006793,1,-2.086543331000607e-16,71.61251236340993,-6291.222203687219
26,29,60.3826916507757,65.2418855084781,0.710518953939571,-473.04429749026013,-214.72738664733117,-258.31691084292896,378.9580203805963,1,-2.2096129218104597e-16,72.29152759805801,-7406.994476832901
26,30,59.85231617054334,67.66710711769379,0.7391777761462329,-542.3473350803915,-235.68972130197508,-306.6576137784165,503.8051255050086,1,0.0,72.90116688167095,-10075.73221069729
26,31,51.43843099284842,68.65243228597917,0.76943185361464,-503.57217515478834,-150.85836630952343,-352.7138088452649,1488.429271127883,1,0.0,73.75690955652487,-13234.165035083068
26,32,66.52910637860691,69.90797762056152,0.7922454343406731,-320.1038615206057,-239.6445073724973,-80.45935414810839,98.36955217529612,1,-2.1523025724620597e-16,74.46416672636276,-15074.653753818673
26,33,59.57764389216644,71.70318866668572,0.8225090157428457,-471.9436429598986,-47.59851518058665,-424.34512777931195,1209.3007923476544,1,-2.2096129218104597e-16,75.25490216552222,-18667.341179706338
26,34,77.20136344955054,73.36161723100876,0.829525199397556,-124.61525053037221,-125.97983210188887,1.3645815715166663,0.5146308306430001,1,-2.086543331000607e-16,75.97566753439665,-19046.038171406795
26,35,70.0940303545268,74.85408907877436,0.84331177699181,-300.25713254883016,-120.45465891353507,-179.8024736352951,197.2807918513281,1,0.0,76.70687111901955,-20665.236326740123
26,36,77.88536688323273,77.29703838871589,0.8515724395031965,99.82328324434398,72.53731089163861,27.28597235270537,69.49606307657086,1,0.0,77.35901025095254,-22126.62056501158
